Age,Final_Weight,Education_Num,Capital_Gain,Capital_Loss,Hours_per_Week,Workclass_ Private,Education_ Assoc-acdm,Education_ Assoc-voc,Education_ Bachelors,Education_ Doctorate,Education_ HS-grad,Education_ Masters,Education_ Some-college,Marital_Status_ Married-civ-spouse,Occupation_ Adm-clerical,Occupation_ Craft-repair,Occupation_ Exec-managerial,Occupation_ Machine-op-inspct,Occupation_ Other-service,Occupation_ Prof-specialty,Occupation_ Sales,Occupation_ Transport-moving,Relationship_ Husband,Relationship_ Not-in-family,Relationship_ Other-relative,Relationship_ Own-child,Relationship_ Unmarried,Relationship_ Wife,Race_ White,Sex_ Male
0.2191780821917808,0.05242653386133371,0.4,0.0,0.0,0.3979591836734694,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1
0.1095890410958904,0.05044414403409847,0.6,0.0,0.0,0.3469387755102041,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
0.0821917808219178,0.19808748856116715,0.8666666666666667,0.0,0.0,0.3979591836734694,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
0.4520547945205479,0.06810208522843204,0.6,0.0,0.0,1.0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1
0.3287671232876712,0.11964899757950544,0.8,1.0,0.0,0.6530612244897959,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1
0.3013698630136986,0.1928240900284768,0.8,0.0,0.0,0.23469387755102042,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.410958904109589,0.0676974183893441,0.8,0.0,0.0,0.6020408163265306,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1
0.3561643835616438,0.08218353586010128,0.8,0.15024150241502415,0.0,0.3979591836734694,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1
0.589041095890411,0.14819677590396635,0.2,0.0,0.0,0.3979591836734694,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
0.0410958904109589,0.06428879973631826,0.4,0.0,0.0,0.3979591836734694,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
0.2191780821917808,0.14912689546834557,0.6,0.0,0.0,0.3979591836734694,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.4931506849315068,0.036136816971167655,0.6,0.0,0.0,0.5510204081632653,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1
0.3561643835616438,0.027773247359258853,0.6,0.0,0.0,0.3979591836734694,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1
0.1095890410958904,0.3076976094630624,0.8,0.0,0.0,0.29591836734693877,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
0.5616438356164384,0.008482308279701898,0.6,0.0,0.0,0.4489795918367347,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1
0.1643835616438356,0.1939016093183923,0.8,0.0,0.0,0.24489795918367346,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1
0.3835616438356164,0.03943147379935758,0.8,0.0,0.0,0.3979591836734694,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0.1095890410958904,0.17538383639176391,0.26666666666666666,0.0,0.0,0.3979591836734694,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
0.0410958904109589,0.13045694597322374,0.6,0.0,0.0,0.14285714285714285,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.3424657534246575,0.18346625467533503,0.6,0.0,0.0,0.8979591836734694,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1
0.3561643835616438,0.007862683507540246,0.6,0.0,0.0,0.3979591836734694,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.2328767123287671,0.10807470709422595,0.6,0.0,0.0,0.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
0.4657534246575342,0.11212546992192592,0.7333333333333333,0.0,0.0,0.5510204081632653,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1
0.5205479452054794,0.19548001471267631,0.5333333333333333,0.0,0.0,0.3979591836734694,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
0.3835616438356164,0.023807785298651633,0.8666666666666667,0.0,0.0,0.5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1
0.4383561643835616,0.10163074594497214,0.5333333333333333,0.0,0.0,0.3979591836734694,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
0.1506849315068493,0.06903834644804194,0.5333333333333333,0.0,0.0,0.3979591836734694,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
0.547945205479452,0.2174098183230142,0.8,0.0,0.0,0.3979591836734694,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
0.1232876712328767,0.12473633532891634,0.5333333333333333,0.0,0.0,0.3979591836734694,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0.3972602739726027,0.15864850829430538,0.06666666666666667,0.0,0.0,0.3979591836734694,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
0.5068493150684932,0.10481485297900987,0.9333333333333333,0.051780517805178054,0.0,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1
0.1917808219178082,0.12829167130134167,0.5333333333333333,0.0,0.0,0.3979591836734694,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0.3835616438356164,0.06880632836154969,0.2,0.0,0.0,0.5204081632653061,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1
0.5753424657534246,0.11516831888565808,0.8666666666666667,0.0,0.0,0.3469387755102041,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
0.1506849315068493,0.0690410760725889,0.5333333333333333,0.0,0.0,0.19387755102040816,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
0.4520547945205479,0.10870320314616526,0.5333333333333333,0.0,0.32323232323232326,0.5,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1
0.2876712328767123,0.18822467266683635,0.6,0.0,0.0,0.3979591836734694,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
0.1643835616438356,0.15158219274834295,0.8666666666666667,0.07298072980729807,0.0,0.3979591836734694,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1
0.1506849315068493,0.03114365126862713,0.6,0.0,0.0,0.29591836734693877,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
0.2602739726027397,0.10620696149796335,0.8,0.0,0.4331955922865014,0.5,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1
0.7123287671232876,0.35651285004875793,0.6,0.02050020500205002,0.0,0.23469387755102042,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.2191780821917808,0.1512737451745356,0.6,0.0,0.0,0.3979591836734694,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
0.2465753424657534,0.21869069464167878,0.5333333333333333,0.0,0.0,0.3979591836734694,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0.3698630136986301,0.05539568296229774,0.7333333333333333,0.0,0.0,0.47959183673469385,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1
0.273972602739726,0.15976355992174165,0.5333333333333333,0.0,0.0,0.24489795918367346,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.136986301369863,0.0338104944510145,0.8,0.0,0.0,0.3469387755102041,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.3287671232876712,0.043748375020386886,0.5333333333333333,0.0,0.0,0.3979591836734694,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1
0.0958904109589041,0.10588145377073747,0.8,0.0,0.0,0.5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
0.2191780821917808,0.13278599811792388,0.5333333333333333,0.0,0.0,0.3979591836734694,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
0.3287671232876712,0.1449341921642033,0.5333333333333333,0.0,0.0,0.3979591836734694,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1
0.136986301369863,0.058022946588754086,0.4,0.0,0.0,0.3979591836734694,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1
0.7808219178082192,0.04731531189713683,1.0,0.0,0.8455004591368228,0.19387755102040816,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
0.2602739726027397,0.17308685733549065,0.5333333333333333,0.0,0.0,0.4489795918367347,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1
0.3698630136986301,0.17638902063118472,0.8666666666666667,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
0.1506849315068493,0.009595312688727948,0.5333333333333333,0.0,0.0,0.7040816326530612,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
0.2876712328767123,0.02363035970309874,0.3333333333333333,0.0,0.0,0.3979591836734694,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.1643835616438356,0.010573200682679099,0.5333333333333333,0.0,0.0,0.3979591836734694,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
0.3287671232876712,0.22513875022775304,0.5333333333333333,0.0,0.0,0.3469387755102041,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.3150684931506849,0.11498543404101125,0.6,0.0,0.4331955922865014,0.3979591836734694,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
0.2054794520547945,0.0967467652243103,0.5333333333333333,0.0,0.0,0.3979591836734694,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1
0.3835616438356164,0.11393043415360826,0.5333333333333333,0.0,0.0,0.3979591836734694,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1
0.2602739726027397,0.1229689034347548,0.6,0.0,0.0,0.37755102040816324,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0.3287671232876712,0.10859060613360284,0.5333333333333333,0.0,0.0,0.3979591836734694,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0.3013698630136986,0.14214178625265542,0.5333333333333333,0.0,0.0,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
0.1095890410958904,0.061216607308706206,0.4,0.0,0.0,0.3979591836734694,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1
0.1917808219178082,0.15310668805782437,0.5333333333333333,0.0,0.0,0.40816326530612246,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
0.4794520547945205,0.08583236147326026,0.2,0.0,0.0,0.3979591836734694,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.1780821917808219,0.08513835443219374,0.5333333333333333,0.0,0.0,0.3979591836734694,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
0.3150684931506849,0.0623173284072709,0.9333333333333333,0.0,0.0,0.3979591836734694,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.1506849315068493,0.02829938249068686,0.8,0.0,0.0,0.4489795918367347,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
0.4246575342465753,0.25806143429486633,0.6,0.0,0.0,0.6020408163265306,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1
0.3561643835616438,0.22522063896416208,0.8,0.0,0.0,0.6020408163265306,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
0.3561643835616438,0.2620262139493368,0.5333333333333333,0.0,0.0,0.3979591836734694,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1
0.3424657534246575,0.016108196857792703,0.5333333333333333,0.0,0.0,0.47959183673469385,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
0.2465753424657534,0.02407119406743401,0.5333333333333333,0.0,0.0,0.3979591836734694,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
0.4794520547945205,0.08083168930321556,0.5333333333333333,0.0,0.0,0.19387755102040816,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.3835616438356164,0.1230535217957108,0.6,0.0,0.0,0.19387755102040816,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
0.1917808219178082,0.3334052134464035,0.26666666666666666,0.0,0.0,0.42857142857142855,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
0.2328767123287671,0.16463593973807888,0.5333333333333333,0.0,0.0,0.3979591836734694,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
0.3835616438356164,0.056821911788088326,0.5333333333333333,0.0,0.0,0.3979591836734694,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1
0.2191780821917808,0.08607325083953014,0.4,0.0,0.0,0.3979591836734694,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1
0.136986301369863,0.14804391692933616,0.7333333333333333,0.0,0.0,0.3979591836734694,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1
0.3561643835616438,0.1529476874279635,0.5333333333333333,0.0,0.0,0.6020408163265306,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1
0.3698630136986301,0.08791847703328026,1.0,0.15024150241502415,0.0,0.3979591836734694,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
0.6027397260273972,0.09232818548890646,0.5333333333333333,0.0,0.0,0.030612244897959183,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
0.5068493150684932,0.10648060635879686,0.5333333333333333,0.0,0.0,0.5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1
0.3287671232876712,0.06380156175468454,0.8666666666666667,0.0,0.0,0.6020408163265306,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
0.7123287671232876,0.18266715708921027,0.6,0.0,0.0,0.3979591836734694,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1
0.6986301369863014,0.10201425819382108,0.2,0.0,0.0,0.29591836734693877,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1
0.4520547945205479,0.1415535521627839,0.6,0.0,0.0,0.7040816326530612,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0.684931506849315,0.11002911826985477,0.5333333333333333,0.0,0.0,0.09183673469387756,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1
0.1232876712328767,0.042953371871082564,0.8,0.0,0.43067033976124885,0.37755102040816324,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
0.0136986301369863,0.15420467953184208,0.6,0.0,0.0,0.15306122448979592,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
0.2328767123287671,0.000371911344524339,0.5333333333333333,0.0,0.0,0.3979591836734694,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.6027397260273972,0.03656605043117832,0.5333333333333333,0.0,0.0,0.37755102040816324,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
0.0273972602739726,0.15584586629070638,0.5333333333333333,0.0,0.0,0.4489795918367347,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1
0.1643835616438356,0.14817357409531712,0.5333333333333333,0.0,0.0,0.3979591836734694,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.1643835616438356,0.07865686094541911,1.0,0.0,0.0,0.5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
0.3698630136986301,0.056155883398628224,0.8666666666666667,0.0,0.43067033976124885,0.41836734693877553,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
0.2328767123287671,0.060386801446428044,0.5333333333333333,0.0,0.0,0.3979591836734694,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1
0.136986301369863,0.15203667523541306,0.6666666666666666,0.0,0.0,0.5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1
0.3972602739726027,0.0867986485628868,0.5333333333333333,0.0,0.0,0.3979591836734694,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
0.7397260273972602,0.03954611803033022,0.5333333333333333,0.0,0.0,0.16326530612244897,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
0.0547945205479452,0.08139262714761741,0.5333333333333333,0.0,0.0,0.6020408163265306,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
0.1643835616438356,0.025472856272301884,0.6666666666666666,0.0,0.0,0.3979591836734694,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
0.1643835616438356,0.09759090161546005,0.6,0.0,0.0,0.4489795918367347,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
0.0136986301369863,0.01568919948983317,0.3333333333333333,0.0,0.0,0.29591836734693877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.0136986301369863,0.0780345065487105,0.5333333333333333,0.0,0.0,0.3979591836734694,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.2191780821917808,0.18464818210417203,0.5333333333333333,0.0,0.0,0.3979591836734694,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
0.2602739726027397,0.14254645309174335,0.5333333333333333,0.0,0.0,0.19387755102040816,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0.2876712328767123,0.14126421196080532,0.5333333333333333,0.0,0.0,0.24489795918367346,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
0.3013698630136986,0.13092098214620823,0.5333333333333333,0.0,0.0,0.5510204081632653,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1
0.1232876712328767,0.06159534271459796,0.5333333333333333,0.0,0.0,0.3979591836734694,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.3013698630136986,0.028576439382204076,0.8,0.0,0.0,0.3979591836734694,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
0.5205479452054794,0.08720877465106869,0.5333333333333333,0.0,0.0,0.5,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1
0.547945205479452,0.12655153565264982,0.6,0.0,0.0,0.3979591836734694,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1
0.3013698630136986,0.04589113028975647,0.4666666666666667,0.0,0.0,0.3979591836734694,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
0.0,0.11436307964430263,0.3333333333333333,0.0,0.0,0.29591836734693877,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
0.2054794520547945,0.12992262196815482,0.8,0.0,0.0,0.41836734693877553,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1
0.547945205479452,0.10368478841656527,0.6,0.0,0.0,0.3979591836734694,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1
0.3424657534246575,0.01360513114822339,0.8666666666666667,0.0,0.0,0.7040816326530612,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
0.2876712328767123,0.031450734030160986,0.7333333333333333,0.0,0.0,0.4489795918367347,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1
0.5616438356164384,0.025268816837416056,0.8,0.0,0.0,0.3979591836734694,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1
0.4657534246575342,0.016854066765251606,0.8666666666666667,1.0,0.0,0.5,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
0.4383561643835616,0.18452603140569523,0.5333333333333333,0.0,0.0,0.4489795918367347,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
0.6027397260273972,0.1445888946590119,0.5333333333333333,0.0,0.0,0.3979591836734694,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
0.1232876712328767,0.23704059565866864,0.5333333333333333,0.0,0.0,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1
0.136986301369863,0.12036211199240072,0.6,0.0,0.0,0.47959183673469385,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
0.4794520547945205,0.019817756617121707,0.6666666666666666,0.0,0.0,0.3979591836734694,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1
0.1780821917808219,0.08889431780882119,0.26666666666666666,0.0,0.0,0.3979591836734694,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.547945205479452,0.11226126874313755,0.6,0.0,0.0,0.3979591836734694,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1
0.2465753424657534,0.04520667693460434,0.6,0.0,0.0,0.3979591836734694,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.1506849315068493,0.17093181875565971,0.5333333333333333,0.0,0.0,0.5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1
0.0684931506849315,0.10120970135860238,0.5333333333333333,0.0,0.0,0.3979591836734694,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
0.3424657534246575,0.11730152046911327,0.8,0.0,0.45385674931129477,0.6020408163265306,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1
0.3698630136986301,0.13057568464101685,0.8,0.0,0.0,0.3979591836734694,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
0.2328767123287671,0.07050210761135332,0.6,0.0,0.0,0.8469387755102041,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
0.3698630136986301,0.2656122581979155,0.5333333333333333,0.0,0.0,0.3979591836734694,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.2054794520547945,0.10800032482532108,0.6,0.0,0.0,0.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
0.1232876712328767,0.11802896541088015,0.5333333333333333,0.0,0.0,0.3979591836734694,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1
0.3013698630136986,0.12866835948882321,0.4666666666666667,0.0,0.0,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
0.1232876712328767,0.09583029378266593,0.6,0.0,0.0,0.6020408163265306,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1
0.3424657534246575,0.13249734032208205,0.6,0.0,0.0,0.3979591836734694,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1
0.0410958904109589,0.1338478220666943,0.6,0.0,0.0,0.37755102040816324,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1
0.4657534246575342,0.04696182551830452,0.5333333333333333,0.0,0.0,0.3979591836734694,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
0.5205479452054794,0.07619405719791757,0.5333333333333333,0.0,0.0,0.4489795918367347,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1
0.0273972602739726,0.05064545384443733,0.6,0.0,0.0,0.19387755102040816,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
0.1643835616438356,0.13047332372050555,0.5333333333333333,0.0,0.0,0.3979591836734694,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1
0.5753424657534246,0.10644716845809651,0.2,0.0,0.0,0.3163265306122449,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
